city,state,stars,type
Pittsburgh,PA,3.5,business
Mesa,AZ,5,business
Pittsburgh,PA,4,business
Montréal,QC,3.5,business
Las Vegas,NV,3.5,business
Phoenix,AZ,5,business
Pittsburgh,PA,5,business
Las Vegas,NV,4,business
Gilbert,AZ,5,business
Las Vegas,NV,4,business
Charlotte,NC,3,business
Charlotte,NC,2.5,business
Las Vegas,NV,5,business
Las Vegas,NV,5,business
Las Vegas,NV,3.5,business
Las Vegas,NV,3.5,business
Montréal,QC,4,business
Tempe,AZ,2,business
Charlotte,NC,4.5,business
Las Vegas,NV,3.5,business
Glendale,AZ,4.5,business
Chandler,AZ,4,business
Las Vegas,NV,3.5,business
New River,AZ,1.5,business
Scottsdale,AZ,5,business
Montréal,QC,4,business
Tempe,AZ,4.5,business
Phoenix,AZ,5,business
Cave Creek,AZ,5,business
Montréal,QC,5,business
Charlotte,NC,4.5,business
Las Vegas,NV,4,business
Tempe,AZ,4,business
Pittsburgh,PA,3,business
Montréal,QC,2,business
Edinburgh,EDH,4,business
Edinburgh,EDH,4,business
Henderson,NV,4.5,business
Las Vegas,NV,4,business
Pittsburgh,PA,4.5,business
Charlotte,NC,3.5,business
Montréal,QC,4,business
Henderson,NV,4,business
Scottsdale,AZ,4.5,business
Charlotte,NC,3.5,business
Las Vegas,NV,1.5,business
Peoria,AZ,4.5,business
Phoenix,AZ,4.5,business
Las Vegas,NV,4,business
Las Vegas,NV,3,business
Phoenix,AZ,3.5,business
Henderson,NV,2,business
Madison,WI,4.5,business
Mesa,AZ,5,business
Las Vegas,NV,5,business
Phoenix,AZ,5,business
Charlotte,NC,5,business
Las Vegas,NV,5,business
Edinburgh,EDH,4.5,business
Edinburgh,EDH,3.5,business
Waterloo,ON,4.5,business
Las Vegas,NV,5,business
Avondale,AZ,4.5,business
Charlotte,NC,2.5,business
Charlotte,NC,3.5,business
Laval,QC,4.5,business
Las Vegas,NV,3.5,business
Charlotte,NC,4.5,business
Scottsdale,AZ,5,business
Chandler,AZ,4.5,business
Las Vegas,NV,4.5,business
Peoria,AZ,3,business
Goodyear,AZ,4,business
Edinburgh,EDH,4,business
Surprise,AZ,2.5,business
Avondale,AZ,3.5,business
Henderson,NV,1.5,business
Tempe,AZ,4,business
Tonopah,AZ,4,business
Phoenix,AZ,5,business
Peoria,AZ,4.5,business
Charlotte,NC,5,business
Phoenix,AZ,4,business
Montréal,QC,4.5,business
Las Vegas,NV,3,business
Charlotte,NC,3.5,business
Montréal,QC,3.5,business
Glendale,AZ,5,business
Matthews,NC,4.5,business
Las Vegas,NV,4.5,business
Las Vegas,NV,4.5,business
Las Vegas,NV,4,business
Edinburgh,EDH,3,business
Montréal,QC,4,business
Edinburgh,EDH,4,business
Pittsburgh,PA,3,business
Las Vegas,NV,5,business
Mesa,AZ,4,business
Madison,WI,5,business
Phoenix,AZ,5,business
Scottsdale,AZ,3.5,business
Las Vegas,NV,3.5,business
Madison,WI,4,business
Las Vegas,NV,4,business
Las Vegas,NV,4,business
Edinburgh,MLN,3.5,business
Edinburgh,MLN,2,business
Edinburgh,EDH,4,business
Pittsburgh,PA,3.5,business
Edinburgh,EDH,4,business
Dollard-des-Ormeaux,QC,3.5,business
Phoenix,AZ,4,business
Henderson,NV,4.5,business
Charlotte,NC,2,business
Las Vegas,NV,4,business
Phoenix,AZ,4.5,business
Scottsdale,AZ,5,business
Avondale,AZ,1.5,business
Paradise Valley,AZ,1,business
Queen Creek,AZ,1,business
Avondale,AZ,3.5,business
Henderson,NV,4.5,business
Surprise,AZ,3,business
Mesa,AZ,4,business
Henderson,NV,4,business
Madison,WI,3.5,business
McFarland,WI,3.5,business
Las Vegas,NV,3,business
Pittsburgh,PA,4,business
Queen Creek,AZ,2.5,business
Gilbert,AZ,3,business
Las Vegas,NV,3,business
Las Vegas,NV,4,business
Montréal,QC,4.5,business
Charlotte,NC,3.5,business
Higley,AZ,1,business
Chandler,AZ,3,business
Montréal,QC,2.5,business
Apache Junction,AZ,4.5,business
Gilbert,AZ,3,business
Chandler,AZ,3,business
Montréal,QC,3.5,business
Mesa,AZ,1,business
Montréal,QC,4,business
Las Vegas,NV,4.5,business
Montréal,QC,3,business
Las Vegas,NV,1.5,business
Las Vegas,NV,4,business
Las Vegas,NV,3.5,business
Pittsburgh,PA,4,business
Las Vegas,NV,4.5,business
Las Vegas,NV,5,business
Scottsdale,AZ,5,business
Las Vegas,NV,3.5,business
Scottsdale,AZ,4.5,business
Phoenix,AZ,4.5,business
Phoenix,AZ,3.5,business
Mesa,AZ,4,business
Scottsdale,AZ,4,business
Montréal,QC,2,business
Scottsdale,AZ,3,business
Edinburgh,EDH,4,business
Las Vegas,NV,4,business
Mesa,AZ,2.5,business
Madison,WI,4.5,business
LaSalle,QC,5,business
Champaign,IL,5,business
Phoenix,AZ,4.5,business
Phoenix,AZ,4,business
Las Vegas,NV,5,business
Goodyear,AZ,5,business
Maricopa,AZ,2,business
Edinburgh,EDH,2.5,business
Charlotte,NC,2.5,business
Henderson,NV,3,business
Montréal,QC,4,business
Las Vegas,NV,4,business
Gilbert,AZ,3.5,business
Glendale,AZ,5,business
Sun City,AZ,5,business
Las Vegas,NV,4,business
Scottsdale,AZ,3.5,business
Tempe,AZ,5,business
Charlotte,NC,5,business
Las Vegas,NV,3,business
Las Vegas,NV,2,business
Las Vegas,NV,4.5,business
Montréal,QC,3.5,business
Montréal,QC,4.5,business
Pineville,NC,1.5,business
Montréal,QC,4,business
Las Vegas,NV,3.5,business
Scottsdale,AZ,2.5,business
Las Vegas,NV,4,business
Las Vegas,NV,3.5,business
Goodyear,AZ,2.5,business
Madison,WI,5,business
Charlotte,NC,4,business
Phoenix,AZ,3.5,business
Aspinwall,PA,4,business
Montréal,QC,5,business
Henderson,NV,5,business
Phoenix,AZ,3.5,business
Charlotte,NC,4,business
Edinburgh,MLN,4.5,business
Scottsdale,AZ,4.5,business
Charlotte,NC,3,business
Wickenburg,AZ,4,business
Peoria,AZ,2.5,business
Stutensee,BW,4.5,business
Phoenix,AZ,4.5,business
Paradise Valley,AZ,4,business
Scottsdale,AZ,2,business
Phoenix,AZ,3,business
Phoenix,AZ,5,business
Phoenix,AZ,4.5,business
Madison,WI,3.5,business
Pittsburgh,PA,3.5,business
Las Vegas,NV,3.5,business
Glendale,AZ,2,business
Phoenix,AZ,2.5,business
Phoenix,AZ,2.5,business
Henderson,NV,4.5,business
Phoenix,AZ,4.5,business
Chandler,AZ,4.5,business
Scottsdale,AZ,3.5,business
Las Vegas,NV,3,business
Las Vegas,NV,2.5,business
Las Vegas,NV,2.5,business
Tempe,AZ,4.5,business
Henderson,NV,3.5,business
Madison,WI,3,business
Pittsburgh,PA,3.5,business
Glendale,AZ,5,business
Montréal,QC,3.5,business
Montréal,QC,2.5,business
Pittsburgh,PA,2.5,business
Glendale,AZ,3,business
Charlotte,NC,4.5,business
Tempe,AZ,4.5,business
Mesa,AZ,3.5,business
Phoenix,AZ,5,business
Charlotte,NC,5,business
Charlotte,NC,4,business
Montréal,QC,4,business
Phoenix,AZ,3,business
Phoenix,AZ,3,business
Montréal,QC,2.5,business
Cottage Grove,WI,1,business
Las Vegas,NV,5,business
Las Vegas,NV,3.5,business
Henderson,NV,4.5,business
Chandler,AZ,4.5,business
Phoenix,AZ,5,business
Phoenix,AZ,3.5,business
Sun Prairie,WI,3,business
Glendale,AZ,3.5,business
Glendale,AZ,4.5,business
Las Vegas,NV,3,business
Las Vegas,NV,2.5,business
Gilbert,AZ,3.5,business
Chandler,AZ,3,business
Scottsdale,AZ,4,business
Henderson,NV,3.5,business
Las Vegas,NV,3.5,business
Phoenix,AZ,4,business
Scottsdale,AZ,4,business
Las Vegas,NV,3,business
Montréal,QC,3.5,business
Phoenix,AZ,4.5,business
Las Vegas,NV,4,business
Tempe,AZ,1.5,business
Montréal,QC,5,business
Scottsdale,AZ,1,business
Glendale,AZ,1.5,business
Montréal,QC,3.5,business
Henderson,NV,3.5,business
Henderson,NV,4.5,business
Las Vegas,NV,3,business
Casa Grande,AZ,5,business
Las Vegas,NV,5,business
Queen Creek,AZ,4.5,business
Las Vegas,NV,4.5,business
Phoenix,AZ,4.5,business
Glendale,AZ,4.5,business
Chandler,AZ,2,business
Scottsdale,AZ,4.5,business
Scottsdale,AZ,2,business
Las Vegas,NV,5,business
Las Vegas,NV,3.5,business
Tempe,AZ,3,business
Goodyear,AZ,3.5,business
Phoenix,AZ,4,business
Las Vegas,NV,4.5,business
Charlotte,NC,4.5,business
Glendale,AZ,3,business
Phoenix,AZ,3,business
Pittsburgh,PA,2.5,business
Las Vegas,NV,3,business
Ettlingen,BW,4.5,business
Montréal,QC,1,business
Las Vegas,NV,4,business
Las Vegas,NV,2,business
Pittsburgh,PA,3.5,business
Las Vegas,NV,5,business
Chandler,AZ,3.5,business
Henderson,NV,4,business
Las Vegas,NV,4,business
Charlotte,NC,4,business
Fort Mill,SC,4,business
NELLIS AFB,NV,4.5,business
Scottsdale,AZ,4,business
Tempe,AZ,3.5,business
Glendale,AZ,3.5,business
Mesa,AZ,3.5,business
Las Vegas,NV,2,business
Scottsdale,AZ,4,business
Phoenix,AZ,3.5,business
Phoenix,AZ,4.5,business
Henderson,NV,4,business
Montréal,QC,4.5,business
Chandler,AZ,3.5,business
Waterloo,ON,4.5,business
Edinburgh,EDH,3.5,business
Edinburgh,MLN,4.5,business
Scottsdale,AZ,5,business
Edinburgh,EDH,4,business
Pittsburgh,PA,4,business
Scottsdale,AZ,5,business
Edinburgh,EDH,4,business
Las Vegas,NV,5,business
Las Vegas,NV,4.5,business
Mont-Royal,QC,4.5,business
Las Vegas,NV,3.5,business
Las Vegas,NV,2.5,business
Phoenix,AZ,3.5,business
Tempe,AZ,3.5,business
Surprise,AZ,3,business
Mesa,AZ,3,business
Las Vegas,NV,4.5,business
LaSalle,QC,3,business
Edinburgh,MLN,4,business
Las Vegas,NV,3.5,business
Tempe,AZ,4,business
Las Vegas,NV,3,business
Madison,WI,4.5,business
Montréal,QC,4.5,business
Las Vegas,NV,3.5,business
Phoenix,AZ,1,business
Monona,WI,4.5,business
Montréal,QC,3.5,business
Las Vegas,NV,4.5,business
Las Vegas,NV,5,business
Glendale,AZ,4,business
Las Vegas,NV,3.5,business
Pittsburgh,PA,4,business
Madison,WI,4,business
Phoenix,AZ,3.5,business
Phoenix,AZ,4.5,business
Scottsdale,AZ,4.5,business
Las Vegas,NV,4,business
North Las Vegas,NV,5,business
Las Vegas,NV,3.5,business
Montréal,QC,4.5,business
Montréal,QC,3.5,business
Edinburgh,MLN,4,business
Montréal,QC,4,business
Tempe,AZ,4.5,business
Las Vegas,NV,4.5,business
Tempe,AZ,3,business
Madison,WI,2.5,business
Glendale,AZ,4.5,business
Glendale,AZ,3.5,business
Phoenix,AZ,3.5,business
Phoenix,AZ,5,business
Glendale,AZ,3.5,business
Las Vegas,NV,3.5,business
Las Vegas,NV,4,business
Henderson,NV,3.5,business
Las Vegas,NV,3.5,business
Las Vegas,NV,3,business
Edinburgh,EDH,3.5,business
Matthews,NC,4.5,business
Scottsdale,AZ,4,business
Charlotte,NC,2.5,business
Madison,WI,1.5,business
Phoenix,AZ,5,business
Las Vegas,NV,4,business
Las Vegas,NV,2.5,business
Montréal,QC,4,business
Pittsburgh,PA,3.5,business
Montréal,QC,2.5,business
Belmont,NC,4,business
Concord,NC,3,business
Montréal,QC,3,business
Goodyear,AZ,3.5,business
Gilbert,AZ,3.5,business
Glendale,AZ,2.5,business
Las Vegas,NV,3,business
Madison,WI,5,business
Scottsdale,AZ,4.5,business
Henderson,NV,4,business
Surprise Crossing,AZ,4,business
Montréal,QC,1.5,business
Charlotte,NC,4,business
Laval,QC,2.5,business
Las Vegas,NV,4,business
Pittsburgh,PA,4.5,business
Brossard,QC,3,business
Chandler,AZ,5,business
Las Vegas,NV,4,business
Paradise Valley,AZ,5,business
Glbert,AZ,3.5,business
Las Vegas,NV,2.5,business
Charlotte,NC,4,business
Mesa,AZ,4,business
Madison,WI,4,business
Phoenix,AZ,4,business
Las Vegas,NV,4,business
Las Vegas,NV,4,business
Phoenix,AZ,5,business
Las Vegas,NV,3.5,business
Charlotte,NC,4.5,business
Charlotte,NC,5,business
Henderson,NV,2.5,business
Chandler,AZ,4.5,business
Phoenix,AZ,4.5,business
Gilbert,AZ,3,business
Scottsdale,AZ,4,business
Queen Creek,AZ,4.5,business
Montréal,QC,4,business
Pittsburgh,PA,2.5,business
North Las Vegas,NV,2.5,business
Charlotte,NC,5,business
Montréal,QC,3,business
Las Vegas,NV,3.5,business
Phoenix,AZ,4.5,business
Phoenix,AZ,2.5,business
Las Vegas,NV,4.5,business
Charlotte,NC,3.5,business
Phoenix,AZ,4.5,business
Mesa,AZ,5,business
Scottsdale,AZ,5,business
Las Vegas,NV,3.5,business
Las Vegas,NV,4.5,business
Madison,WI,3.5,business
Las Vegas,NV,2.5,business
Las Vegas,NV,5,business
Las Vegas,NV,3,business
Las Vegas,NV,3.5,business
Scottsdale,AZ,3.5,business
Phoenix,AZ,3,business
Surprise,AZ,5,business
Glendale,AZ,4.5,business
Charlotte,NC,2.5,business
Las Vegas,NV,3.5,business
Scottsdale,AZ,4.5,business
Maricopa,AZ,5,business
Peoria,AZ,3.5,business
Montréal,QC,2.5,business
Phoenix,AZ,4,business
Montreal,QC,4,business
Las Vegas,NV,4,business
Las Vegas,NV,4.5,business
Phoenix,AZ,4,business
Mesa,AZ,2.5,business
Pittsburgh,PA,3,business
Henderson,NV,1,business
Gilbert,AZ,2.5,business
Las Vegas,NV,5,business
Madison,WI,1.5,business
Aspinwall,PA,4.5,business
Scottsdale,AZ,3.5,business
Las Vegas,NV,3,business
Las Vegas,NV,3,business
Phoenix,AZ,4,business
Pittsburgh,PA,2.5,business
Charlotte,NC,4.5,business
Montréal,QC,4,business
Mesa,AZ,2.5,business
Montréal,QC,4,business
Las Vegas,NV,4.5,business
Pittsburgh,PA,4.5,business
Las Vegas,NV,3.5,business
Matthews,NC,2.5,business
Charlotte,NC,3.5,business
Charlotte,NC,3,business
Phoenix,AZ,2.5,business
Tempe,AZ,3.5,business
Monona,WI,4.5,business
Tempe,AZ,5,business
Pittsburgh,PA,4.5,business
Las Vegas,NV,4,business
Phoenix,AZ,3,business
Las Vegas,NV,2,business
Braddock,PA,5,business
Las Vegas,NV,4,business
Chandler,AZ,5,business
Charlotte,NC,4,business
Pineville,NC,4,business
Charlotte,NC,4,business
Henderson,NV,4,business
Indian Land,SC,5,business
Phoenix,AZ,3,business
Montréal,QC,4,business
Peoria,AZ,2,business
Montréal,QC,4.5,business
Henderson,NV,2.5,business
Gilbert,AZ,4,business
North Las Vegas,NV,3,business
Mesa,AZ,3,business
Phoenix,AZ,4.5,business
Las Vegas,NV,3,business
Montréal,QC,2.5,business
Gilbert,AZ,4,business
Phoenix,AZ,3.5,business
Laval,QC,3.5,business
Charlotte,NC,3.5,business
Las Vegas,NV,4,business
Gilbert,AZ,4,business
Montréal,QC,2.5,business
Phoenix,AZ,4,business
Tempe,AZ,3,business
Montréal,QC,4,business
Gilbert,AZ,3.5,business
Scottsdale,AZ,5,business
Phoenix,AZ,4.5,business
Longueuil,QC,3,business
Phoenix,AZ,5,business
Charlotte,NC,1.5,business
Edinburgh,MLN,2.5,business
Chandler,AZ,4.5,business
Goodyear,AZ,5,business
Madison,WI,2.5,business
Urbana,IL,2.5,business
Las Vegas,NV,5,business
Pittsburgh,PA,4.5,business
Pittsburgh,PA,5,business
Scottsdale,AZ,4.5,business
North Las Vegas,NV,1,business
Chandler,AZ,4.5,business
Pittsburgh,PA,3,business
Phoenix,AZ,3.5,business
Phoenix,AZ,3,business
Las Vegas,NV,4,business
Las Vegas,NV,4,business
Las Vegas,NV,3,business
Montréal,QC,4,business
Montréal,QC,4,business
Phoenix,AZ,5,business
Las Vegas,NV,4,business
Phoenix,AZ,5,business
Kitchener,ON,4,business
Urbana,IL,4.5,business
Fort McDowell,AZ,3.5,business
Phoenix,AZ,4.5,business
Laval,QC,4,business
Peoria,AZ,3,business
Gilbert,AZ,4.5,business
Scottsdale,AZ,4,business
Mesa,AZ,5,business
Las Vegas,NV,5,business
Scottsdale,AZ,4.5,business
Charlotte,NC,3,business
Goodyear,AZ,2.5,business
Fitchburg,WI,3.5,business
Pointe-Claire,QC,2.5,business
Chandler,AZ,2,business
Laval,QC,3,business
Tempe,AZ,4.5,business
Las Vegas,NV,4,business
Phoenix,AZ,5,business
Charlotte,NC,3.5,business
Chandler,AZ,3,business
Scottsdale,AZ,4.5,business
Madison,WI,4.5,business
Montréal,QC,2,business
Phoenix,AZ,4.5,business
Las Vegas,NV,3.5,business
Phoenix,AZ,3,business
Phoenix,AZ,5,business
Chandler,AZ,3,business
Buckeye,AZ,1.5,business
Surprise,AZ,5,business
Fort Mill,SC,4,business
Las Vegas,NV,4,business
Las Vegas,NV,4.5,business
Montréal,QC,3.5,business
Fitchburg,WI,3,business
Montréal,QC,4.5,business
Karlsruhe,BW,4,business
Las Vegas,NV,5,business
Las Vegas,NV,4,business
Phoenix,AZ,4.5,business
Phoenix,AZ,3,business
Phoenix,AZ,5,business
Mesa,AZ,3.5,business
Las Vegas,NV,2.5,business
Phoenix,AZ,5,business
Las Vegas,NV,2.5,business
Montréal,QC,3.5,business
Gaston,NC,4.5,business
Montréal,QC,4.5,business
Apache Junction,AZ,1,business
Las Vegas,NV,2.5,business
Tempe,AZ,3.5,business
Charlotte,NC,3,business
Las Vegas,NV,5,business
Henderson,NV,5,business
Phoenix,AZ,5,business
Phoenix,AZ,3.5,business
Las Vegas,NV,4.5,business
Mesa,AZ,3,business
Madison,WI,4.5,business
Las Vegas,NV,5,business
Champaign,IL,3,business
Las Vegas,NV,5,business
Sainte-Anne-de-Bellevue,QC,4,business
Las Vegas,NV,3.5,business
Pineville,NC,4.5,business
Gilbert,AZ,5,business
Heidelberg,PA,4.5,business
Las Vegas,NV,4.5,business
Las Vegas,NV,3,business
Montréal,QC,3,business
Peoria,AZ,4,business
Gilbert,AZ,3,business
Scottsdale,AZ,5,business
Fountain Hills,AZ,3,business
Charlotte,NC,2.5,business
Phoenix,AZ,4,business
Phoenix,AZ,4.5,business
Montréal,QC,3.5,business
Youngtown,AZ,4.5,business
Las Vegas,NV,4,business
Las Vegas,NV,1,business
Phoenix,AZ,1.5,business
North Las Vegas,NV,1.5,business
Laval,QC,3.5,business
Glendale,AZ,3.5,business
Phoenix,AZ,3.5,business
Charlotte,NC,4.5,business
Peoria,AZ,3.5,business
Gilbert,AZ,5,business
Las Vegas,NV,4,business
Phoenix,AZ,5,business
Las Vegas,NV,4.5,business
Henderson,NV,5,business
Las Vegas,NV,4,business
Scottsdale,AZ,4.5,business
Montréal,QC,4,business
Goodyear,AZ,4.5,business
Pineville,NC,4,business
Las Vegas,NV,4.5,business
Buckeye,AZ,4.5,business
Madison,WI,2.5,business
Las Vegas,NV,4.5,business
Pittsburgh,PA,4.5,business
Las Vegas,NV,5,business
Phoenix,AZ,2.5,business
Las Vegas,NV,2,business
Gilbert,AZ,4,business
Henderson,NV,3,business
Pittsburgh,PA,4,business
Phoenix,AZ,5,business
Madison,WI,3.5,business
Las Vegas,NV,3,business
Mesa,AZ,3,business
Las Vegas,NV,4.5,business
Charlotte,NC,5,business
Boulder City,NV,4.5,business
Las Vegas,NV,5,business
Scottsdale,AZ,3.5,business
Charlotte,NC,3,business
Dorval,QC,3.5,business
Montréal,QC,3.5,business
Montréal,QC,4.5,business
Las Vegas,NV,2.5,business
Pineville,NC,3,business
Surprise,AZ,4,business
Phoenix,AZ,4,business
Las Vegas,NV,5,business
Las Vegas,NV,4,business
Phoenix,AZ,4,business
Pittsburgh,PA,4,business
Las Vegas,NV,3,business
Queen Creek,AZ,5,business
San Tan Valley,AZ,5,business
Mint Hill,NC,3.5,business
Montréal,QC,4,business
Litchfield Park,AZ,3,business
Las Vegas,NV,3,business
Chandler,AZ,3,business
Montréal,QC,3.5,business
Phoenix,AZ,3.5,business
Scottsdale,AZ,4,business
Scottsdale,AZ,3,business
Phoenix,AZ,3.5,business
Scottsdale,AZ,5,business
Madison,WI,5,business
Madison,WI,4,business
Las Vegas,NV,3.5,business
Phoenix,AZ,4,business
Kitchener,ON,4,business
Pittsburgh,PA,3,business
Charlotte,NC,2.5,business
Edinburgh,MLN,4.5,business
Pittsburgh,PA,5,business
Avondale,AZ,4,business
Phoenix,AZ,4.5,business
Charlotte,NC,3.5,business
Anthem,AZ,5,business
Phoenix,AZ,2.5,business
Phoenix,AZ,4,business
Phoenix,AZ,2.5,business
Las Vegas,NV,4.5,business
Edinburgh,EDH,4.5,business
Las Vegas,NV,4,business
Las Vegas,NV,1.5,business
Mesa,AZ,3.5,business
Queen Creek,AZ,3.5,business
Montréal,QC,4.5,business
Pittsburgh,PA,5,business
Edinburgh,EDH,3.5,business
Las Vegas,NV,5,business
Charlotte,NC,3.5,business
Montréal,QC,4.5,business
Mesa,AZ,3,business
Las Vegas,NV,2,business
Gilbert,AZ,4.5,business
Scottsdale,AZ,5,business
Phoenix,AZ,3,business
Tempe,AZ,4,business
Mesa,AZ,4.5,business
Las Vegas,NV,4,business
Sun Prairie,WI,4.5,business
Higley,AZ,5,business
Tempe,AZ,5,business
Phoenix,AZ,2.5,business
Las Vegas,NV,1,business
Las Vegas,NV,4,business
Las Vegas,NV,3,business
Phoenix,AZ,4,business
Charlotte,NC,4,business
Scottsdale,AZ,5,business
Scottsdale,AZ,4,business
Charlotte,NC,4.5,business
Henderson,NV,5,business
Montréal,QC,4.5,business
Las Vegas,NV,4,business
Montréal,QC,3,business
Chandler,AZ,4.5,business
Scottsdale,AZ,4.5,business
Pittsburgh,PA,3,business
Buckeye,AZ,2.5,business
Phoenix,AZ,3,business
Charlotte,NC,2.5,business
Las Vegas,NV,4.5,business
Gilbert,AZ,4,business
Las Vegas,NV,5,business
Surprise,AZ,4.5,business
Charlotte,NC,4,business
Montréal,QC,3.5,business
Charlotte,NC,4,business
Litchfield Park,AZ,4.5,business
Mesa,AZ,1.5,business
Montréal,QC,4,business
Montréal,QC,4,business
Las Vegas,NV,2,business
Las Vegas,NV,5,business
Las Vegas,NV,3.5,business
Pittsburgh,PA,2.5,business
Pittsburgh,PA,4,business
Las Vegas,NV,3.5,business
Las Vegas,NV,2,business
Charlotte,NC,4,business
Phoenix,AZ,2.5,business
Shadyside,PA,2.5,business
Charlotte,NC,3.5,business
Las Vegas,NV,3,business
North Las Vegas,NV,3,business
Charlotte,NC,2.5,business
Gilbert,AZ,1.5,business
Charlotte,NC,1.5,business
Las Vegas,NV,5,business
Waterloo,ON,2.5,business
Phoenix,AZ,4,business
Phoenix,AZ,2.5,business
Pittsburgh,PA,2.5,business
Charlotte,NC,5,business
Phoenix,AZ,3.5,business
Las Vegas,NV,5,business
Glendale,AZ,4,business
Las Vegas,NV,4,business
South Las Vegas,NV,4.5,business
North Las Vegas,NV,4,business
Las Vegas,NV,5,business
Las Vegas,NV,5,business
Phoenix,AZ,3,business
Edinburgh,EDH,4.5,business
Phoenix,AZ,3.5,business
Scottsdale,AZ,5,business
Las Vegas,NV,5,business
Las Vegas,NV,3.5,business
North Las Vegas,NV,4.5,business
Las Vegas,NV,5,business
Verona,WI,4.5,business
Phoenix,AZ,1,business
